TRANSCATION_ID,ACCOUNT_ID,TRANSCATION_DATE,TRANSCATION_MEDIA,TRANSCATION_TYPE,TRANSCATION_AMOUNT
T02423,A00098,2016-08-14,Debit_Card,Transfer,87625
T02424,A00352,2020-02-14,Check,Withdrawal,85878
T02425,A01000,2014-08-30,Debit_Card,Withdrawal,2427
T02426,A00430,2022-06-26,Credit_Card,Purchase,16001
T02427,A00324,2017-11-05,Debit_Card,Withdrawal,73791
T02428,A00897,2021-07-02,Debit_Card,Transfer,73345
T02429,A00878,2023-02-19,Check,Transfer,59717
T02430,A00799,2020-02-29,Cash,Transfer,47655
T02431,A00688,2015-04-15,Cash,Purchase,42126
T02432,A00559,2022-03-31,Debit_Card,Transfer,88316
T02433,A00057,2015-01-09,Cash,Withdrawal,80576
T02434,A00083,2023-04-13,Cash,Withdrawal,12830
T02435,A00112,2021-04-06,Cash,Deposit,26534
T02436,A00693,2018-12-27,Debit_Card,Purchase,63649
T02437,A00195,2020-11-20,Cash,Deposit,29230
T02438,A00952,2015-01-18,Debit_Card,Deposit,67829
T02439,A00442,2022-03-08,Debit_Card,Withdrawal,93072
T02440,A00118,2017-03-31,Check,Transfer,79274
T02441,A00796,2014-09-15,Cash,Purchase,78639
T02442,A00146,2015-03-28,Check,Purchase,27669
T02443,A00806,2019-03-17,Cash,Deposit,5952
T02444,A00436,2014-11-24,Credit_Card,Purchase,55530
T02445,A00700,2015-09-28,Cash,Withdrawal,24879
T02446,A00891,2020-06-08,Credit_Card,Withdrawal,80577
T02447,A00184,2016-08-13,Check,Deposit,85854
T02448,A00634,2022-12-24,Credit_Card,Transfer,38016
T02449,A00920,2022-01-12,Credit_Card,Withdrawal,41936
T02450,A00872,2019-03-13,Debit_Card,Deposit,29605
T02451,A00154,2019-11-14,Debit_Card,Deposit,36283
T02452,A00745,2018-11-05,Check,Purchase,46841
T02453,A00575,2020-02-01,Check,Transfer,99089
T02454,A00527,2022-02-27,Credit_Card,Purchase,39397
T02455,A00545,2019-05-18,Credit_Card,Purchase,30107
T02456,A00969,2014-02-21,Check,Withdrawal,93512
T02457,A00362,2022-04-14,Debit_Card,Withdrawal,1586
T02458,A00546,2017-10-06,Cash,Transfer,4183
T02459,A00039,2022-02-14,Debit_Card,Purchase,40771
T02460,A00863,2014-04-24,Credit_Card,Withdrawal,30946
T02461,A00020,2021-04-13,Credit_Card,Transfer,3470
T02462,A00084,2021-04-15,Debit_Card,Withdrawal,50783
T02463,A00899,2021-03-24,Credit_Card,Deposit,24073
T02464,A00629,2021-09-01,Cash,Deposit,76527
T02465,A00299,2017-10-17,Cash,Purchase,40652
T02466,A00752,2023-04-01,Cash,Transfer,36363
T02467,A00232,2017-08-27,Check,Withdrawal,57347
T02468,A00219,2021-02-06,Check,Transfer,96510
T02469,A00187,2018-05-03,Check,Purchase,79644
T02470,A00299,2016-05-07,Credit_Card,Deposit,74705
T02471,A00690,2019-09-07,Debit_Card,Deposit,61839
T02472,A00372,2017-10-18,Debit_Card,Withdrawal,54086
T02473,A00164,2015-04-19,Cash,Withdrawal,30518
T02474,A00040,2015-01-03,Credit_Card,Transfer,6249
T02475,A00904,2017-03-06,Check,Purchase,72285
T02476,A00034,2023-08-16,Check,Purchase,86017
T02477,A00918,2015-06-14,Debit_Card,Transfer,44837
T02478,A00407,2017-05-30,Check,Withdrawal,14817
T02479,A00081,2021-12-04,Debit_Card,Transfer,8953
T02480,A00100,2017-01-26,Check,Transfer,68419
T02481,A00517,2017-06-02,Check,Withdrawal,19203
T02482,A00992,2016-03-20,Check,Withdrawal,94807
T02483,A00323,2017-12-30,Debit_Card,Deposit,77109
T02484,A00754,2016-02-03,Cash,Purchase,17665
T02485,A00567,2016-02-05,Check,Withdrawal,19044
T02486,A00792,2014-05-29,Credit_Card,Withdrawal,97785
T02487,A00169,2019-03-02,Check,Purchase,32791
T02488,A00279,2020-10-14,Check,Purchase,21808
T02489,A00330,2022-07-29,Check,Deposit,25691
T02490,A00649,2021-05-04,Credit_Card,Transfer,40524
T02491,A00911,2020-09-10,Credit_Card,Withdrawal,7146
T02492,A00695,2013-12-07,Credit_Card,Purchase,53352
T02493,A00021,2018-07-29,Cash,Transfer,7693
T02494,A00821,2018-03-31,Cash,Deposit,33157
T02495,A00773,2016-10-05,Debit_Card,Transfer,6798
T02496,A00942,2015-05-16,Credit_Card,Purchase,95873
T02497,A00111,2013-10-20,Cash,Purchase,1160
T02498,A00639,2022-10-13,Debit_Card,Purchase,81105
T02499,A00297,2015-10-27,Debit_Card,Deposit,80034
T02500,A00343,2021-03-21,Credit_Card,Purchase,60439
T02501,A00460,2021-05-05,Check,Transfer,8945
T02502,A00715,2019-09-14,Debit_Card,Withdrawal,26868
T02503,A00642,2022-06-15,Debit_Card,Purchase,82208
T02504,A00326,2016-07-16,Debit_Card,Withdrawal,4250
T02505,A00609,2020-04-25,Cash,Transfer,37749
T02506,A00184,2017-08-23,Debit_Card,Withdrawal,97539
T02507,A00733,2017-10-28,Credit_Card,Transfer,90366
T02508,A00087,2015-01-14,Cash,Transfer,29763
T02509,A00129,2015-06-02,Cash,Transfer,73042
T02510,A00575,2016-11-07,Credit_Card,Deposit,17565
T02511,A00447,2019-09-07,Credit_Card,Deposit,85361
T02512,A00374,2016-10-26,Debit_Card,Transfer,75899
T02513,A00638,2019-04-14,Check,Withdrawal,54132
T02514,A00394,2022-05-20,Cash,Deposit,7902
T02515,A00922,2016-07-22,Debit_Card,Deposit,73329
T02516,A00363,2023-04-12,Debit_Card,Purchase,93432
T02517,A00611,2016-02-25,Check,Transfer,45619
T02518,A00273,2018-10-07,Cash,Purchase,92739
T02519,A00047,2021-11-17,Debit_Card,Transfer,66189
T02520,A00494,2017-07-19,Check,Purchase,87897
T02521,A00948,2016-06-26,Check,Transfer,44957
T02522,A00067,2014-09-09,Cash,Withdrawal,96921
T02523,A00113,2018-12-12,Check,Deposit,4571
T02524,A00608,2020-01-16,Check,Purchase,82713
T02525,A00934,2022-12-18,Credit_Card,Withdrawal,29852
T02526,A00392,2021-07-27,Cash,Transfer,48171
T02527,A00172,2019-11-24,Check,Purchase,2529
T02528,A00535,2023-01-10,Cash,Transfer,69239
T02529,A00969,2020-10-28,Debit_Card,Withdrawal,47527
T02530,A00388,2015-04-26,Credit_Card,Transfer,80165
T02531,A00739,2018-09-24,Check,Withdrawal,32464
T02532,A00756,2016-01-15,Credit_Card,Transfer,73171
T02533,A00031,2021-01-07,Check,Withdrawal,26929
T02534,A00940,2021-10-21,Debit_Card,Deposit,46012
T02535,A00111,2017-09-08,Cash,Purchase,12572
T02536,A00697,2022-10-13,Credit_Card,Deposit,78116
T02537,A00870,2017-03-17,Credit_Card,Purchase,774
T02538,A00489,2018-11-05,Debit_Card,Withdrawal,70373
T02539,A00881,2016-03-14,Credit_Card,Purchase,73725
T02540,A00242,2018-12-10,Check,Purchase,94881
T02541,A00834,2016-03-11,Check,Purchase,85450
T02542,A00819,2020-02-01,Credit_Card,Transfer,15725
T02543,A00423,2014-01-30,Debit_Card,Deposit,67033
T02544,A00224,2019-11-04,Debit_Card,Deposit,22437
T02545,A00352,2018-02-11,Cash,Deposit,1836
T02546,A00732,2019-07-20,Check,Withdrawal,96070
T02547,A00213,2021-02-10,Credit_Card,Transfer,46454
T02548,A00253,2017-05-02,Check,Deposit,71863
T02549,A00066,2019-03-24,Cash,Deposit,94403
T02550,A00072,2019-06-17,Cash,Withdrawal,86089
T02551,A00757,2017-06-18,Cash,Transfer,35932
T02552,A00957,2019-01-05,Credit_Card,Deposit,88206
T02553,A00417,2013-12-05,Cash,Transfer,76673
T02554,A00805,2023-07-13,Credit_Card,Deposit,67733
T02555,A00861,2015-06-27,Check,Deposit,72818
T02556,A00031,2017-09-09,Credit_Card,Transfer,59030
T02557,A00988,2019-01-14,Debit_Card,Purchase,31803
T02558,A00516,2018-08-03,Credit_Card,Purchase,53900
T02559,A00327,2017-03-22,Credit_Card,Purchase,38795
T02560,A00030,2020-04-09,Credit_Card,Withdrawal,42114
T02561,A00948,2018-09-21,Check,Withdrawal,92164
T02562,A00330,2017-09-01,Credit_Card,Purchase,67300
T02563,A00812,2016-07-09,Debit_Card,Purchase,9528
T02564,A00023,2016-12-12,Cash,Purchase,90976
T02565,A00456,2019-05-03,Credit_Card,Transfer,94070
T02566,A00222,2020-07-04,Debit_Card,Purchase,95458
T02567,A00773,2019-03-13,Credit_Card,Withdrawal,2140
T02568,A00193,2016-02-19,Credit_Card,Transfer,90958
T02569,A00453,2018-02-02,Credit_Card,Transfer,90544
T02570,A00862,2014-09-26,Debit_Card,Deposit,53131
T02571,A00804,2014-07-30,Debit_Card,Transfer,97910
T02572,A00644,2020-03-22,Cash,Purchase,73097
T02573,A00777,2021-06-02,Debit_Card,Withdrawal,54964
T02574,A00577,2015-12-19,Check,Transfer,93983
T02575,A00533,2014-07-10,Check,Purchase,97338
T02576,A00949,2021-04-15,Credit_Card,Purchase,78751
T02577,A00400,2015-03-04,Credit_Card,Deposit,39391
T02578,A00299,2014-03-28,Cash,Deposit,38503
T02579,A00222,2020-04-22,Check,Purchase,97314
T02580,A00189,2014-04-21,Credit_Card,Deposit,75866
T02581,A00535,2017-09-25,Credit_Card,Withdrawal,17594
T02582,A00116,2017-02-06,Debit_Card,Deposit,27266
T02583,A00526,2021-02-23,Check,Transfer,99719
T02584,A00446,2023-01-20,Credit_Card,Transfer,52157
T02585,A00954,2017-05-25,Cash,Deposit,92917
T02586,A00474,2016-11-26,Credit_Card,Deposit,426
T02587,A00238,2018-08-18,Cash,Purchase,96265
T02588,A00833,2016-05-17,Cash,Transfer,58434
T02589,A00153,2019-06-09,Check,Withdrawal,75370
T02590,A00718,2016-11-13,Cash,Deposit,86160
T02591,A00661,2021-01-25,Cash,Withdrawal,89968
T02592,A00580,2014-03-02,Cash,Purchase,63183
T02593,A00172,2022-11-05,Credit_Card,Deposit,16446
T02594,A00868,2018-11-29,Credit_Card,Transfer,54238
T02595,A00840,2015-04-17,Credit_Card,Transfer,3495
T02596,A00881,2022-04-08,Credit_Card,Transfer,48775
T02597,A00745,2015-01-10,Check,Deposit,59921
T02598,A00894,2014-12-03,Cash,Purchase,26217
T02599,A00756,2017-01-08,Credit_Card,Transfer,7361
T02600,A00640,2017-11-27,Debit_Card,Deposit,50388
T02601,A00626,2020-09-12,Check,Purchase,81258
T02602,A00002,2020-05-18,Check,Purchase,48159
T02603,A00757,2018-07-29,Check,Withdrawal,53263
T02604,A00589,2022-12-08,Check,Withdrawal,38586
T02605,A00633,2014-09-12,Check,Purchase,29422
T02606,A00835,2015-05-09,Debit_Card,Withdrawal,69273
T02607,A00758,2020-08-20,Cash,Purchase,82901
T02608,A00072,2019-01-22,Debit_Card,Transfer,23646
T02609,A00890,2017-07-18,Credit_Card,Deposit,57947
T02610,A00936,2021-05-11,Debit_Card,Deposit,18409
T02611,A00616,2014-12-05,Debit_Card,Transfer,96817
T02612,A00939,2014-08-05,Check,Withdrawal,23852
T02613,A00863,2020-02-20,Cash,Deposit,58563
T02614,A00210,2023-01-09,Check,Purchase,50389
T02615,A00328,2016-05-26,Cash,Purchase,39736
T02616,A00785,2019-07-04,Cash,Purchase,20180
T02617,A00394,2021-05-18,Cash,Transfer,96760
T02618,A00870,2019-02-10,Credit_Card,Purchase,85913
T02619,A00314,2022-02-13,Cash,Purchase,30482
T02620,A00723,2013-11-06,Debit_Card,Deposit,75051
T02621,A00950,2014-04-16,Credit_Card,Withdrawal,34802
T02622,A00336,2019-11-01,Cash,Withdrawal,60618
T02623,A00753,2017-05-08,Cash,Deposit,411
T02624,A00630,2016-05-20,Debit_Card,Withdrawal,16663
T02625,A00767,2016-05-28,Debit_Card,Purchase,28633
T02626,A00257,2014-11-17,Cash,Withdrawal,39359
T02627,A00845,2014-03-26,Check,Transfer,66469
T02628,A00375,2015-07-09,Credit_Card,Withdrawal,45254
T02629,A00406,2015-03-09,Check,Transfer,9013
T02630,A00564,2019-06-27,Credit_Card,Withdrawal,11178
T02631,A00279,2021-09-10,Debit_Card,Withdrawal,41893
T02632,A00255,2020-05-15,Credit_Card,Withdrawal,50632
T02633,A00493,2015-08-28,Cash,Deposit,48260
T02634,A00864,2016-05-31,Check,Deposit,83806
T02635,A00177,2020-06-02,Credit_Card,Purchase,69811
T02636,A00083,2020-11-20,Debit_Card,Purchase,53434
T02637,A00710,2020-03-12,Debit_Card,Purchase,53969
T02638,A00447,2022-01-11,Check,Transfer,38694
T02639,A00266,2018-10-28,Check,Transfer,3256
T02640,A00835,2020-01-15,Credit_Card,Deposit,73295
T02641,A00984,2018-12-20,Credit_Card,Purchase,10137
T02642,A00066,2023-02-06,Credit_Card,Deposit,50706
T02643,A00395,2017-05-27,Debit_Card,Transfer,61546
T02644,A00394,2018-03-03,Check,Transfer,57217
T02645,A00124,2016-03-31,Credit_Card,Deposit,80096
T02646,A00807,2015-01-08,Cash,Withdrawal,84608
T02647,A00962,2015-11-16,Debit_Card,Transfer,99671
T02648,A00585,2022-08-12,Debit_Card,Transfer,32023
T02649,A00845,2021-07-05,Debit_Card,Purchase,28991
T02650,A00986,2022-02-05,Debit_Card,Transfer,23802
T02651,A00077,2020-08-16,Cash,Withdrawal,95997
T02652,A00976,2021-12-02,Debit_Card,Deposit,34150
T02653,A00633,2015-07-14,Check,Deposit,26310
T02654,A00436,2014-08-29,Check,Purchase,47006
T02655,A00600,2020-12-05,Credit_Card,Purchase,1832
T02656,A00936,2017-01-31,Cash,Transfer,10279
T02657,A00860,2018-09-15,Check,Transfer,54332
T02658,A00313,2014-08-31,Cash,Withdrawal,89959
T02659,A00418,2013-10-22,Cash,Withdrawal,26100
T02660,A00454,2015-04-05,Cash,Purchase,23513
T02661,A00799,2022-09-24,Debit_Card,Transfer,53224
T02662,A00999,2022-04-16,Credit_Card,Deposit,10691
T02663,A00230,2014-09-18,Credit_Card,Purchase,39113
T02664,A00309,2023-01-30,Credit_Card,Purchase,81295
T02665,A00583,2018-10-12,Check,Deposit,6650
T02666,A00733,2014-12-23,Cash,Withdrawal,94634
T02667,A00167,2021-04-08,Debit_Card,Transfer,2872
T02668,A00177,2020-08-18,Cash,Transfer,60045
T02669,A00411,2014-03-19,Debit_Card,Deposit,32148
T02670,A00466,2020-11-23,Debit_Card,Deposit,29576
T02671,A00715,2017-12-18,Credit_Card,Deposit,60006
T02672,A00716,2020-05-31,Check,Deposit,40794
T02673,A00624,2021-05-05,Credit_Card,Purchase,60476
T02674,A00900,2015-09-07,Debit_Card,Transfer,69234
T02675,A00909,2014-07-16,Check,Transfer,26996
T02676,A00827,2017-12-26,Check,Deposit,34538
T02677,A00863,2019-12-03,Check,Deposit,92471
T02678,A00674,2020-01-17,Debit_Card,Purchase,67717
T02679,A00299,2019-02-26,Credit_Card,Withdrawal,31776
T02680,A00306,2014-04-26,Debit_Card,Deposit,56933
T02681,A00251,2014-01-06,Debit_Card,Withdrawal,14850
T02682,A00788,2022-09-26,Cash,Purchase,60090
T02683,A00509,2022-08-14,Cash,Purchase,85526
T02684,A00507,2017-03-18,Check,Deposit,82461
T02685,A00547,2019-08-23,Debit_Card,Purchase,76412
T02686,A00168,2018-07-10,Credit_Card,Transfer,6584
T02687,A00800,2021-04-17,Check,Deposit,25250
T02688,A00159,2015-02-11,Credit_Card,Withdrawal,75719
T02689,A00863,2014-04-04,Credit_Card,Deposit,70630
T02690,A00129,2022-05-24,Check,Transfer,99516
T02691,A00879,2021-08-19,Cash,Withdrawal,93808
T02692,A00925,2020-03-15,Credit_Card,Transfer,20951
T02693,A00935,2022-05-04,Check,Deposit,48964
T02694,A00549,2020-06-14,Cash,Transfer,58332
T02695,A00352,2021-09-05,Debit_Card,Withdrawal,57863
T02696,A00252,2022-09-16,Credit_Card,Deposit,49741
T02697,A00594,2019-11-01,Credit_Card,Deposit,31472
T02698,A00485,2018-02-22,Credit_Card,Withdrawal,61052
T02699,A00812,2020-12-22,Credit_Card,Purchase,27736
T02700,A00106,2022-05-08,Check,Purchase,49219
T02701,A00993,2020-11-15,Credit_Card,Withdrawal,86742
T02702,A00204,2018-06-13,Debit_Card,Deposit,13095
T02703,A00667,2023-02-15,Debit_Card,Withdrawal,13920
T02704,A00855,2016-08-16,Credit_Card,Deposit,87090
T02705,A00381,2020-04-03,Debit_Card,Purchase,58067
T02706,A00432,2014-02-26,Debit_Card,Purchase,22904
T02707,A00371,2016-07-06,Credit_Card,Deposit,75562
T02708,A00878,2021-10-29,Check,Transfer,16129
T02709,A00785,2021-01-12,Cash,Purchase,20666
T02710,A00761,2020-03-25,Check,Purchase,30944
T02711,A00036,2022-03-29,Debit_Card,Deposit,28314
T02712,A00427,2021-08-08,Credit_Card,Purchase,71932
T02713,A00094,2020-07-29,Debit_Card,Deposit,16952
T02714,A00198,2016-06-09,Debit_Card,Withdrawal,62620
T02715,A00988,2020-03-12,Cash,Withdrawal,24486
T02716,A00185,2021-03-22,Debit_Card,Purchase,27549
T02717,A00281,2022-07-20,Credit_Card,Purchase,8167
T02718,A00415,2020-11-15,Check,Withdrawal,73040
T02719,A00386,2017-11-10,Credit_Card,Transfer,11252
T02720,A00933,2016-02-17,Check,Transfer,40029
T02721,A00708,2020-04-18,Credit_Card,Withdrawal,37495
T02722,A00775,2017-08-22,Cash,Withdrawal,24035
T02723,A00974,2022-07-06,Debit_Card,Transfer,80615
T02724,A00513,2019-10-01,Cash,Transfer,49460
T02725,A00637,2018-05-11,Cash,Purchase,51962
T02726,A00327,2013-12-26,Debit_Card,Withdrawal,95208
T02727,A00591,2019-09-12,Cash,Purchase,10084
T02728,A00561,2019-04-06,Debit_Card,Transfer,67675
T02729,A00023,2015-04-29,Check,Transfer,32019
T02730,A00015,2020-01-26,Cash,Deposit,10537
T02731,A00524,2013-12-01,Cash,Deposit,83000
T02732,A00828,2022-10-25,Credit_Card,Purchase,97441
T02733,A00129,2023-06-11,Check,Withdrawal,54903
T02734,A00066,2017-02-12,Credit_Card,Transfer,23145
T02735,A00828,2020-12-05,Check,Deposit,65706
T02736,A00489,2021-11-26,Cash,Deposit,52448
T02737,A00508,2020-04-28,Check,Withdrawal,2404
T02738,A00271,2016-01-08,Cash,Transfer,52477
T02739,A00957,2023-01-04,Debit_Card,Withdrawal,51114
T02740,A00203,2023-04-09,Check,Transfer,70215
T02741,A00898,2023-08-10,Debit_Card,Transfer,66621
T02742,A00733,2022-08-23,Credit_Card,Purchase,77380
T02743,A00717,2016-09-09,Check,Withdrawal,90570
T02744,A00522,2018-01-13,Cash,Deposit,13256
T02745,A00235,2016-03-22,Check,Withdrawal,74428
T02746,A00889,2014-04-25,Credit_Card,Withdrawal,64326
T02747,A00256,2014-05-10,Debit_Card,Deposit,3653
T02748,A00811,2020-03-09,Check,Deposit,78943
T02749,A00305,2014-04-06,Check,Deposit,6228
T02750,A00700,2014-11-05,Debit_Card,Withdrawal,43160
T02751,A00310,2013-11-12,Check,Transfer,74387
T02752,A00604,2014-06-08,Credit_Card,Purchase,89739
T02753,A00268,2019-09-24,Credit_Card,Purchase,81343
T02754,A00814,2019-05-15,Cash,Purchase,84534
T02755,A00478,2015-11-06,Debit_Card,Withdrawal,47737
T02756,A00010,2014-08-27,Credit_Card,Deposit,529
T02757,A00383,2015-11-06,Credit_Card,Withdrawal,5884
T02758,A00258,2018-01-23,Credit_Card,Withdrawal,4582
T02759,A00249,2020-05-11,Debit_Card,Deposit,22044
T02760,A00962,2023-03-04,Check,Withdrawal,60698
T02761,A00761,2023-04-26,Check,Deposit,12343
T02762,A00717,2020-09-22,Check,Purchase,34250
T02763,A00676,2019-03-03,Debit_Card,Withdrawal,41692
T02764,A00460,2017-01-22,Debit_Card,Withdrawal,78836
T02765,A00257,2019-12-24,Debit_Card,Purchase,13647
T02766,A00926,2017-05-17,Check,Purchase,26867
T02767,A00036,2021-12-04,Cash,Withdrawal,70759
T02768,A00659,2013-12-11,Check,Purchase,59074
T02769,A00482,2017-12-31,Credit_Card,Transfer,37077
T02770,A00163,2015-04-16,Check,Purchase,27013
T02771,A00014,2014-09-06,Cash,Deposit,21290
T02772,A00704,2021-10-24,Check,Deposit,45416
T02773,A00985,2023-01-03,Debit_Card,Transfer,59342
T02774,A00881,2022-07-14,Debit_Card,Transfer,21253
T02775,A00119,2021-01-01,Credit_Card,Transfer,44840
T02776,A00240,2023-08-12,Check,Withdrawal,96792
T02777,A00660,2019-11-20,Check,Transfer,93047
T02778,A00379,2015-03-01,Cash,Purchase,25485
T02779,A00142,2023-08-07,Credit_Card,Purchase,96748
T02780,A00817,2016-10-22,Credit_Card,Withdrawal,98577
T02781,A00088,2018-01-04,Check,Purchase,23973
T02782,A00658,2020-05-22,Check,Withdrawal,32466
T02783,A00968,2020-03-18,Credit_Card,Withdrawal,18119
T02784,A00882,2017-12-31,Check,Purchase,25291
T02785,A00998,2019-07-27,Cash,Withdrawal,30965
T02786,A00617,2016-11-09,Debit_Card,Withdrawal,505
T02787,A00794,2015-02-23,Credit_Card,Withdrawal,39529
T02788,A00660,2023-02-25,Debit_Card,Deposit,31834
T02789,A00496,2015-03-17,Check,Deposit,73634
T02790,A00926,2019-09-27,Debit_Card,Purchase,76355
T02791,A00230,2021-05-25,Debit_Card,Withdrawal,93577
T02792,A00899,2014-12-07,Credit_Card,Withdrawal,31060
T02793,A00897,2016-05-18,Cash,Withdrawal,11446
T02794,A00744,2014-01-15,Cash,Withdrawal,36527
T02795,A00570,2022-06-02,Check,Deposit,33481
T02796,A00891,2023-08-03,Credit_Card,Transfer,9768
T02797,A00451,2015-09-20,Debit_Card,Withdrawal,36897
T02798,A00393,2018-09-03,Debit_Card,Purchase,60127
T02799,A00960,2020-01-31,Cash,Deposit,89335
T02800,A00169,2019-01-16,Cash,Purchase,8067
T02801,A00780,2019-01-09,Credit_Card,Deposit,51316
T02802,A00253,2015-12-09,Credit_Card,Purchase,23559
T02803,A00115,2016-10-10,Cash,Transfer,33802
T02804,A00254,2021-05-08,Debit_Card,Deposit,70667
T02805,A00193,2018-09-24,Cash,Purchase,57195
T02806,A00119,2019-02-20,Credit_Card,Transfer,31684
T02807,A00181,2016-02-28,Cash,Deposit,11611
T02808,A00295,2016-07-07,Debit_Card,Purchase,43614
T02809,A00515,2014-06-20,Check,Deposit,79247
T02810,A00711,2023-03-11,Check,Transfer,90321
T02811,A00894,2022-05-31,Check,Withdrawal,62561
T02812,A00447,2019-11-26,Check,Transfer,42964
T02813,A00746,2023-07-26,Check,Purchase,47163
T02814,A00120,2014-11-05,Credit_Card,Purchase,62014
T02815,A00112,2021-11-09,Debit_Card,Transfer,44135
T02816,A00681,2017-07-23,Cash,Transfer,62378
T02817,A00413,2018-04-20,Debit_Card,Purchase,87440
T02818,A00776,2022-06-29,Credit_Card,Deposit,63165
T02819,A00056,2014-11-30,Debit_Card,Withdrawal,21422
T02820,A00344,2015-09-11,Check,Deposit,94233
T02821,A00490,2022-08-13,Check,Withdrawal,91256
T02822,A00476,2016-06-26,Debit_Card,Transfer,32803
T02823,A00733,2015-07-30,Debit_Card,Transfer,82440
T02824,A00162,2018-09-23,Cash,Deposit,3805
T02825,A00873,2020-12-18,Debit_Card,Deposit,71546
T02826,A00740,2018-01-17,Check,Transfer,42105
T02827,A00608,2017-05-31,Check,Deposit,901
T02828,A00396,2023-01-09,Cash,Purchase,26301
T02829,A00984,2016-12-11,Debit_Card,Withdrawal,94152
T02830,A00404,2018-07-24,Debit_Card,Purchase,9661
T02831,A00372,2023-06-28,Credit_Card,Purchase,24645
T02832,A00565,2021-09-17,Debit_Card,Deposit,42571
T02833,A00627,2018-07-16,Credit_Card,Deposit,50104
T02834,A00052,2015-11-04,Debit_Card,Transfer,16298
T02835,A00133,2014-12-25,Credit_Card,Deposit,73585
T02836,A00856,2020-02-03,Check,Transfer,64336
T02837,A00252,2017-12-27,Check,Withdrawal,7889
T02838,A00094,2023-05-31,Check,Deposit,7629
T02839,A00335,2019-01-31,Debit_Card,Withdrawal,23929
T02840,A00576,2014-02-17,Debit_Card,Deposit,86105
T02841,A00354,2018-07-12,Cash,Transfer,51315
T02842,A00529,2014-12-14,Cash,Purchase,34290
T02843,A00557,2015-12-17,Debit_Card,Transfer,18575
T02844,A00203,2018-06-11,Credit_Card,Deposit,40912
T02845,A00125,2022-10-23,Check,Purchase,56298
T02846,A00310,2023-06-12,Debit_Card,Transfer,80259
T02847,A00516,2013-11-26,Credit_Card,Withdrawal,67168
T02848,A00859,2014-08-16,Debit_Card,Purchase,54498
T02849,A00827,2019-07-01,Credit_Card,Purchase,40306
T02850,A00532,2016-06-15,Debit_Card,Purchase,36505
T02851,A00308,2016-04-07,Cash,Withdrawal,79891
T02852,A00643,2014-10-01,Check,Withdrawal,314
T02853,A00206,2020-07-03,Credit_Card,Purchase,12342
T02854,A00054,2021-01-09,Credit_Card,Transfer,38348
T02855,A00087,2020-02-26,Cash,Purchase,58290
T02856,A00592,2015-07-19,Cash,Withdrawal,20951
T02857,A00948,2021-01-13,Debit_Card,Transfer,20251
T02858,A00371,2017-11-09,Check,Withdrawal,92750
T02859,A00490,2016-02-26,Debit_Card,Withdrawal,66450
T02860,A00883,2021-03-16,Credit_Card,Withdrawal,69435
T02861,A00102,2018-09-10,Debit_Card,Withdrawal,83309
T02862,A00679,2018-12-20,Debit_Card,Purchase,79483
